date,language,text
2001-10-25,nob,Noen må skape det overskuddet som alle andre så gjerne vil bruke.
2000-05-04,nob,Interpellanten har pekt på et viktig problem når det gjelder skatteinnkreving.
2001-05-09,nob,"Generelt vil jeg understreke det jeg sa innledningsvis i mitt svar, at jordbruksnæringen har anledning til å ta opp spørsmål knyttet til rammevilkår og inntektsutvikling for næringen gjennom forhandlingene med staten, og at det for så vidt er et naturlig sted å ta opp denne typen spørsmål."
2014-11-13,nno,Då må det nødvendigvis vera ein tovegs kommunikasjon.
2003-12-03,nno,Nettverksarbeidet er viktig òg for å sikra ei brei folkeleg forankring av arbeidet med menneskerettane.
2013-03-18,nno,Me set ein standard dersom det står i Grunnlova og er grunnlovfesta.
2001-11-21,nob,Og dette gir et ganske komplekst system som det kanskje kan være grunn til å se nærmere på.
2008-04-07,nob,"Tilsvarende skal kommunene sørge for nødvendig helsetjeneste for alle som bor eller midlertidig oppholder seg i kommunen, jf. lov om helsetjenesten i kommunene."
2007-05-22,nob,"Presidenten foreslår Anders Anundsen, Kenneth Svendsen og Per Ove Width."
2006-12-07,nob,"Fordi de tiltakene koster penger, derfor kan vi ikke det."
2003-12-11,nno,Ho er noko meir høglydt overfor Arbeidarpartiet.
1999-02-03,nob,Departementet har lagt opp til mange ulike tiltak for å fremme effektiv energibruk og økt bruk av fornybare energikilder.
2011-12-08,nob,"Det er et budsjett som møter den situasjonen som vi har rundt oss, og på mange områder kunne vi ønsket oss penger til flere gode formål."
2002-04-11,nob,"Vi tar dette til etterretning, men vil samtidig påpeke at mye arbeid og mange misforståelser kunne vært unngått dersom statsråden allerede 9. januar hadde gjort det klart at opphuggingen av BV 202, altså utrangerte beltevogner, skulle stoppes."
2014-10-08,nno,Det endelege statsbudsjettet må ha ein miljøprofil av eit heilt anna format og omfang enn dagens forslag.
2008-05-20,nob,"Kan statsråden avkrefte at det har vært slik at enkelte aktuelle selskaper har blitt kontaktet av Kystverket og Fiskeri- og kystdepartementet for å bli minnet om at det nå er en anbudsprosess på gang, mens andre ikke har fått den samme informasjonen?"
2000-04-13,nno,"Eit kompani av Telemark Bataljon var snart på plass i Sarajevo og gjorde ein svært god jobb der, men så stagnerte det heile."
2013-06-12,nno,"Dette er ei bekymring som er stor for oss ute i distriktet, for er det noko som er viktig for dei som bur i distriktet, er det å koma seg inn til sentrale strøk av og til og å koma seg raskt heim igjen."
2000-10-18,nno,"Kan ho i tilfelle spesifisera nærare kven som i dag ikkje har ein bustad, men som har håp om å få det til neste år med den innsatsen ein no legg opp til?"
2007-06-14,nno,Men statsråden svarer ikkje på spørsmålet.
2013-06-17,nno,I så fall ville han jo kjent godt til at det òg i Danmark har vore mykje debatt om dei
2014-05-08,nob,De 85 rikeste personene i verden har like stor rikdom som den fattigste halvdelen av befolkningen til sammen.
2009-04-02,nno,For dette er verdiar og kunnskap som må prege virket til alle lærarar i skulen i det moderne samfunnet.
2001-11-14,nob,Og nå er spørsmålet om han har tenkt å fortsette med å imponere.
2008-05-27,nob,Vi har fått et praktbygg av en ny opera.
2011-05-23,nob,Det kan også være det som virkelig får en klasse til å gnistre av interesse.
2015-06-03,nob,Ikke minst er det siste et stort problem.
2002-05-07,nno,Møre og Romsdal er eit av dei fremste fylka når det gjeld verdiskaping.
2009-12-14,nno,"Ein kan seie at mykje av det som skjer av utstøyting frå landbruket i dag, skjer ut frå dei marknadsmekanismane som Framstegspartiet hyllar, og ikkje ut frå den landbrukspolitikken som vi fører, som prøver å stoppe Framstegspartiet sin politikk."
2007-12-10,nno,Vi skal ha gode lokalsjukehus med innhald.
2005-12-09,nob,"Økt kvalitet – ja, men til fordel for hvem?"
2015-11-11,nob,"Samtidig må det gås inn i med nødvendig grundighet, nettopp av samme årsak."
2014-12-12,nno,Vil han f.eks. ta initiativ til å leggje fram i salen dei vurderingane og det vedtaket han då legg opp til?
2014-02-04,nob,"Vi vil også videreføre vårt sterke engasjement, ikke minst etter at den olympiske ilden er slukket i Sotsji."
2005-06-14,nob,"Reformene i Forsvaret, omstillingen fra et stasjonært invasjonsforsvar til et mobilt innsatsforsvar, må gå videre."
2011-01-12,nob,"For det var nemlig i juni i fjor at jeg la fram en stortingsmelding for Stortinget, som Trine Skei Grande er saksordfører for, og som de nå begynner å behandle."
2012-11-27,nob,"Som vi vet, er dette skatter som i all hovedsak betales av personer med store formuer, og som sikrer at landets rikeste bidrar til spleiselaget over skatteseddelen."
2002-02-27,nob,"Når det gjelder nasjonalparker og landskapsvernområder, får man erstattet sine økonomiske tap."
2007-06-05,nob,"Jeg vet ikke om det er andre situasjoner der man forsvarer seg med å mene at det er akseptabelt å endre spillereglene underveis, men det har altså norsk fiskerinæring måttet finne seg i under denne statsråden."
2014-06-11,nob,Enkelte hevder derfor at investeringer i utvikling av forsvarsteknologi har vært bortkastede penger.
2004-03-10,nob,"Venstres oppfordring, og i så tilfelle, hva mener han Norge kan gjøre for å støtte etableringen av et reelt demokrati i Iran?»"
1999-03-26,nno,"Men eg føler at når Jan Tore Sanner greier ut om saka som han gjer, så prøver han å koka suppe på ein spikar."
2011-02-09,nno,"Eg håper det blir gode resultat ut frå alle desse typane skilt, altså at elgpåkøyrslene går ned og merksemda aukar."
2007-11-13,nno,"Men eg trur vi må tilbake til sitatet frå Fredrikke Marie Qvam, frå 1903, noko som også statsråden var inne på; det er haldninga blant dei tilsette som vil vere det viktigaste – ikkje berre dei som er tilsette innanfor psykisk helsevern eller på sjukeheimar, men det gjeld i alle barnehagar, det gjeld lærarar, heile arbeidsstokken og ikkje minst oss politikarar som er valde inn på Stortinget."
2003-12-09,nno,"For kraftkrevjande industri har dei gjort alt dei har kunna for å hindra ny tilgang på kraft, og ein har innført særnorske miljøkrav."
2010-05-05,nob,Enova har fått mer enn doblet sine bevilgninger.
2012-12-13,nob,"Det har vi fått presentert noen løsninger på, og jeg tror vi har funnet en god en, men det er viktig for meg – før vi går videre med det – at vi har en forsikring om at også de lokale leddene blir med og tar sin del av finansieringen, hvis ikke lager vi bare et nytt IKT-selskap som vil dekke bare deler av Den norske kirke."
2010-04-21,nob,Det bidrar til at vi får kriminaliteten ytterligere ned.
2006-12-12,nno,Eller er dei samde med Regjeringa i at f.eks. satsinga på Altinn er eit godt alternativ?
1998-11-30,nno,"Særleg må vi auke innsatsen på maritim forsking, der vi har uana ressursar for vekst."
2010-04-30,nob,"Det som jeg synes denne interpellasjonen setter spørsmålstegn ved, er ikke hvorvidt verneplikten er vår hovedrekrutteringsmekanisme til Forsvaret også for framtiden, det er et spørsmål om hva som skal til, hva vi må gjøre for at verneplikten også skal bli det i framtiden og overleve."
2013-11-28,nno,Pasientane skal ha rett til refusjon opp til kva behandlinga kostar i pasienten sitt heimland.
2000-12-18,nno,"Kunne statsråden filosofera litt over det, om ho ikkje har bestemte meiningar om det?"
2000-03-28,nob,"Vi snakker om hva likebehandling vil medføre for utviklingen, for disse produktene er til salgs i dag."
1999-05-12,nno,"Elles vonar eg, som ein konklusjon når det gjeld dikt, at representanten Bastesen og eg er samde om at ikkje i krisesituasjonar, men elles er diktet ein viktig del av livet."
2003-04-29,nno,Der er det ein del ulike påstandar.
2011-06-14,nno,"Så vil eg seia at når vi ikkje har lagt fram denne saka tidlegare i år, er det fordi vi har gått ein ekstra runde og sett på nettopp vegbreidda, for vi visste at her ville det bli vekslande breidd."
2008-12-11,nno,"Det er forslaga nr. 1–10, frå Øyvind Korsberg på vegner av Framstegspartiet, Høgre, Kristeleg Folkeparti og Venstre forslaga nr. 11–19, frå Øyvind Korsberg på vegner av Framstegspartiet, Høgre og Venstre forslaga nr. 20–28, frå Øyvind Korsberg på vegner av Framstegspartiet og Høgre forslaga nr. 29–34, frå Øyvind Korsberg på vegner av Framstegspartiet forslag nr. 35, frå Torbjørn Hansen på vegner av Høgre forslag nr. 36, frå Ingebrigt S. Sørfonn på vegner av Kristeleg Folkeparti og Venstre forslaga nr. 37–40, frå Ingebrigt S. Sørfonn på vegner av Kristeleg Folkeparti"
2014-03-18,nob,"Helheten var muligens litt vanskelig å se for SV, spesielt, men det var enklere for de fire."
2007-11-07,nno,Det kan òg leggje til rette for betre elektronisk billettering og reiseinformasjon.
2016-02-10,nno,Så håpar eg at det er heile regjeringa som stiller seg bak den invitasjonen som statsministeren har sendt.
2003-12-16,nob,"Jeg mener det er viktig å hegne om allemannsretten, som kanskje sier noe positivt om oss nordmenn, for en rettighet av denne typen er ikke helt vanlig i europeisk lovverk."
2003-03-19,nno,"Det var eit utkast til ein avtale, som seinare er trekt attende, eit utkast som inneheldt ein god del klausular."
2000-11-29,nob,"Ellers viser erfaringene at dagens kostnader ved behandling av dette avfallet i nye, avanserte komposteringsanlegg er omtrent de samme som kostnadene ved forbrenning av dette avfallet – en pris på rundt 600-800 kr pr. tonn."
2005-03-16,nno,"Det kan ikkje vera tvil om at han har påverka det vedtaket som ein har all grunn til så langt å vera nøgd med, og som gjeld Stavanger.."
2009-02-04,nob,"Situasjonen er imidlertid slik at det i 2008 ikke ble kjøpt kvoter, og vi ser også ut fra prognoser fra Regjeringen, som ble lagt fram i forrige måned, at med dagens virkemidler i Norge vil samtlige sektorer med unntak av petroleumssektoren ha økning i utslippene"
2007-12-07,nno,"Når Regjeringa set inn vesentlege midlar på fangst og lagring av CO2 på Kårstø og på Mongstad, er det ikkje berre eit viktig innanlands tiltak for å redusere klimagassutslepp."
2002-12-02,nno,"Dei siste fem åra har Kristeleg Folkeparti hatt ansvaret for alle budsjetta, medan Arbeidarpartiet har hatt ansvaret i halvtanna år."
2001-05-30,nob,"For ti år siden, da finansministeren var stortingsrepresentant og medlem av finanskomiteen, var han sammen med Fremskrittspartiet om å lage retningslinjene for hvordan Folketrygdfondets styre skulle opptre."
2000-06-14,nob,Representanten Kenneth Svendsen vil fremsette et privat forslag.
2003-04-09,nob,Jeg viser også til det jeg sa med hensyn til hvilke temaer som har vært gjenstand for en slik konsultasjon.
1999-03-16,nno,"Når det gjeld Benn Mikalsens framlegg, trur eg ikkje han har meint det akkurat som han skriv det, nemleg «lærere uten godkjent utdanning»."
1999-12-09,nno,"Og det må tyda, dersom ein skal vera på offensiven, at Venstre og Regjeringa kjem med forslag som aukar den innsatsen, allereie i revidert budsjett."
2002-04-23,nno,Det kan det vere på sin plass å gjere med utgangspunkt i dei erfaringane vi har frå eksisterande prosjekt.
2003-06-17,nob,Det ville gitt et bedre reelt grunnlag for å vurdere konsekvensene av de valg Norge gjør.
2000-06-14,nno,Ein blir nesten nostalgisk når ein ser
2010-06-09,nob,Men det viktigste her er alltid å sette pasienten og brukeren i sentrum.
2002-04-11,nno,"Vi som var med i komiteen, og som fekk det i skrivs form, fekk det i alle fall heilt på tampen."
2001-11-07,nob,Hva vil statsråden gjøre for å få til ett regelverk slik at det blir en lik tolkning over hele landet?»
2015-12-10,nob,"Det kan på Balkan f.eks. bety at Kroatia, som er et mottakerland for EØS-midler, vil kunne anvende midler inn i øvrige land på Balkan – på tilsvarende måte som at vi i samarbeid med Polen vil kunne jobbe opp mot Ukraina."
2007-12-04,nob,"Men som representanten Petersen er kjent med, er det store inntektspotensialet for salg av forsvarseiendommer allerede tatt ut."
2011-12-01,nob,Viktigere er det at man har andre og mer målrettede ordninger for å gripe fatt i nettopp disse.
2008-05-07,nob,"Til innledningsspørsmålet har jeg lyst til å minne om at det var også derfor jeg gikk til Stortinget for å be om et vedtak på å kunne gå til en hurtiganskaffelse av fly, som er en veldig viktig militær kapasitet, og som Norge ikke har kunnet bidra med i Afghanistan."
2008-12-04,nno,Så ser vi at dette kan vere bra i forhold til avspenningsarbeid.
2009-11-19,nob,"Jeg vil derfor takke Regjeringa, Tysklands ambassade og for så vidt også kirke-, undervisnings- og forskningskomiteen for det som nå kommer på plass."
2008-05-07,nob,"Hydrogenprosjektet i Oslo, HyNor Oslo, håper på en tilleggsbevilgning på 10 mill. kr i revidert nasjonalbudsjett."
2012-05-22,nob,Jeg klarte det kunststykket å glemme
2008-12-15,nno,SV har hatt eit sterkt engasjement for å bli kvitt speleautomatane.
1999-06-17,nob,Er det umulig å ta ut utbytte hvis man selv ikke er aksjeselskap?
2009-06-02,nno,"Eg forstår det slik at det vedtaket som blir gjort her i dag, er det brei einigheit om – inklusiv dei lokale vedtaka."
2014-01-08,nob,"Men det må da være lov å reise noen prinsipielle spørsmål og spørre om det er noe av den aktiviteten som faktisk er der i dag, som nødvendigvis skal måtte ligge der i framtiden."
2012-01-11,nob,"Likevel opplevde nok mange at det ikke var løftene om at det ikke skulle stå på penger, som faktisk gjaldt."
2008-06-12,nob,Jeg vil gjerne oppfordre Fremskrittspartiet til å vise kortene.
2015-03-24,nob,"Er det ved å stå imot alle andre og komme med et forslag som er lite målrettet med tanke på målgruppen som i dag er utsatt for drukningsulykker, at regjeringen mener at den handlekraftige siden av sitt arbeid er framtredende?"
2012-03-20,nno,"Det er vist til at avfallsmeldinga som kjem, òg vil vere ei moglegheit til å drøfte denne typen saker vidare."
2006-11-15,nob,"Så jeg lytter i mange saker, men det er sjelden jeg går inn for folkeavstemning."
2003-10-15,nob,Andre steder i Norge er det helt annerledes.
2001-06-15,nno,"Dette vil gje sikrare seilas for små fraktfartøy, for hurtigbåtsambanda mellom Møre og Romsdal og Sogn og Fjordane, for brønnbåtfrakt av smolt osv."
2009-11-26,nob,Høyre går inn for 10 milliarder kr i det jeg vil kalle for en dynamisk næringspolitikk.
